OSKL;Qamishli Airport;Syrian Arab Republic
OSLK;Bassel Al-Assad International Airport;Syrian Arab Republic
OSPR;Palmyra Airport;Syrian Arab Republic
OTBD;Doha International Airport;Qatar
OTBH;Al Udeid Air Base;Qatar
OTHH;Hamad International Airport;Qatar
OY74;Al Anad Air Base;Yemen
OYAA;Aden International Airport;Yemen
OYAT;Ataq Airport;Yemen
OYBN;Beihan Airport;Yemen
OYGD;Al Ghaidah International Airport;Yemen
OYHD;Hodeidah International Airport;Yemen
OYRN;Riyan Mukalla International Airport;Yemen
OYSN;Sana'a International Airport;Yemen
OYSQ;Socotra International Airport;Yemen
OYSY;Sayun International Airport;Yemen
OYTZ;Ta'izz International Airport;Yemen
PAAQ;"Warren ""Bud"" Woods Palmer Municipal Airport";United States
PABA;Barter Island LRRS Airport;United States
PABE;Bethel Airport;United States
PABI;Allen Army Airfield;United States
PABL;Buckland Airport;United States
PABR;Wiley Post Will Rogers Memorial Airport;United States
PABT;Bettles Airport;United States
PABV;Birchwood Airport;United States
PACD;Cold Bay Airport;United States
PACL;Clear Airport;United States
PACM;Scammon Bay Airport;United States
PACV;Merle K (Mudhole) Smith Airport;United States
PACZ;Cape Romanzof LRRS Airport;United States
PADE;Deering Airport;United States
PADK;Adak Airport;United States
PADL;Dillingham Airport;United States
PADM;Marshall Don Hunter Sr Airport;United States
PADQ;Kodiak Airport;United States
PADU;Unalaska Airport;United States
PAED;Elmendorf Air Force Base;United States
PAEH;Cape Newenham LRRS Airport;United States
PAEI;Eielson Air Force Base;United States
PAEM;Emmonak Airport;United States
PAEN;Kenai Municipal Airport;United States
PAFA;Fairbanks International Airport;United States
PAFB;Ladd AAF Airfield;United States
PAFE;Kake Airport;United States
PAFM;Ambler Airport;United States
PAGA;Edward G. Pitka Sr Airport;United States
PAGK;Gulkana Airport;United States
PAGM;Gambell Airport;United States
PAGS;Gustavus Airport;United States
PAHC;Holy Cross Airport;United States
PAHL;Huslia Airport;United States
PAHN;Haines Airport;United States
PAHO;Homer Airport;United States
PAHP;Hooper Bay Airport;United States
PAII;Egegik Airport;United States
PAIK;Bob Baker Memorial Airport;United States
PAIL;Iliamna Airport;United States
PAIM;Indian Mountain LRRS Airport;United States
PAJN;Juneau International Airport;United States
PAKN;King Salmon Airport;United States
PAKP;Anaktuvuk Pass Airport;United States
PAKT;Ketchikan International Airport;United States
PAKW;Klawock Airport;United States
PALU;Cape Lisburne LRRS Airport;United States
PAMC;McGrath Airport;United States
PAMR;Merrill Field;United States
PAMY;Mekoryuk Airport;United States
PANC;Ted Stevens Anchorage International Airport;United States
PANI;Aniak Airport;United States
PANN;Nenana Municipal Airport;United States
PANT;Annette Island Airport;United States
PANV;Anvik Airport;United States
PAOM;Nome Airport;United States
PAOR;Northway Airport;United States
PAOT;Ralph Wien Memorial Airport;United States
PAPB;St George Airport;United States
PAPC;Port Clarence Coast Guard Station;United States
PAPG;Petersburg James A Johnson Airport;United States
PAPH;Port Heiden Airport;United States
PAPM;Platinum Airport;United States
PAQT;Nuiqsut Airport;United States
PARC;Arctic Village Airport;United States
PARY;Ruby Airport;United States
PASA;Savoonga Airport;United States
PASC;Deadhorse Airport;United States
PASD;Sand Point Airport;United States
PASH;Shishmaref Airport;United States
PASI;Sitka Rocky Gutierrez Airport;United States
PASK;Selawik Airport;United States
PASM;St Mary's Airport;United States
PASN;St Paul Island Airport;United States
PASV;Sparrevohn LRRS Airport;United States
PASX;Soldotna Airport;United States
PASY;Eareckson Air Station;United States
PATG;Togiak Airport;United States
PATK;Talkeetna Airport;United States
PATL;Tatalina LRRS Airport;United States
PATQ;Atqasuk Edward Burnell Sr Memorial Airport;United States
PAVD;Valdez Pioneer Field;United States
PAVL;Kivalina Airport;United States
PAWD;Seward Airport;United States
PAWG;Wrangell Airport;United States
PAWI;Wainwright Airport;United States
PAWN;Noatak Airport;United States
PAWS;Wasilla Airport;United States
PAYA;Yakutat Airport;United States
PCIS;Canton Island Airport;Kiribati
PFYU;Fort Yukon Airport;United States
PG-OPU;Balimo Airport;Papua New Guinea
PG-VMU;Baimuru Airport;Papua New Guinea
PGRO;Rota International Airport;Northern Mariana Islands
PGSN;Saipan International Airport;Northern Mariana Islands
PGUA;Andersen Air Force Base;Guam
PGUM;Antonio B. Won Pat International Airport;Guam
PGWT;Tinian International Airport;Northern Mariana Islands
PH-0001;Laguindingan Airport;Philippines
PH-0073;Northern Cagayan International Airport;Philippines
PHBK;Barking Sands Airport;United States
PHDH;Dillingham Airfield;United States
PHHI;Wheeler Army Airfield;United States
PHHN;Hana Airport;United States
PHJH;Kapalua Airport;United States
PHJR;Kalaeloa Airport;United States
PHKO;Ellison Onizuka Kona International At Keahole Airport;United States
PHLI;Lihue Airport;United States
PHMK;Molokai Airport;United States
PHMU;Waimea Kohala Airport;United States
PHNG;Kaneohe Bay MCAS (Marion E. Carl Field) Airport;United States
PHNL;Daniel K Inouye International Airport;United States
PHNY;Lanai Airport;United States
PHOG;Kahului Airport;United States
PHSF;Bradshaw Army Airfield;United States
PHTO;Hilo International Airport;United States
PHUP;Upolu Airport;United States
PKMJ;Marshall Islands International Airport;Marshall Islands
PKSA;Kaieteur International Airport;Guyana
PKWA;Bucholz Army Air Field;Marshall Islands
PLCH;Cassidy International Airport;Kiribati
PMDY;Henderson Field;United States
PPIZ;Point Lay LRRS Airport;United States
PT-0139;Regimento Artilharia military airfield;Portugal
PTKK;Chuuk International Airport;Micronesia
PTPN;Pohnpei International Airport;Micronesia
PTRO;Babelthuap Airport;Palau
PTSA;Kosrae International Airport;Micronesia
PTYA;Yap International Airport;Micronesia
PWAK;Wake Island Airfield;United States
QA-0001;Tamim Airbase;Qatar
RCAY;Gangshan Air Force Base;Taiwan
RCBS;Kinmen Airport;Taiwan
RCDC;Pingtung South Airport;Taiwan
RCDI;Longtan Air Base;Taiwan
RCFG;Matsu Nangan Airport;Taiwan
RCFN;Taitung Airport;Taiwan
RCKH;Kaohsiung International Airport;Taiwan
RCKU;Chiayi Airport;Taiwan
RCKW;Hengchun Airport;Taiwan
RCLY;Lanyu Airport;Taiwan
RCMQ;Taichung Ching Chuang Kang Airport;Taiwan
RCMT;Matsu Beigan Airport;Taiwan
RCNN;Tainan Airport;Taiwan
RCPO;Hsinchu Air Base;Taiwan
RCQC;Makung Airport;Taiwan
RCQS;Chihhang Air Base;Taiwan
RCSQ;Pingtung North Airport;Taiwan
RCSS;Taipei Songshan Airport;Taiwan
RCTP;Taiwan Taoyuan International Airport;Taiwan
RCYU;Hualien Airport;Taiwan
RJAA;Narita International Airport;Japan
RJAF;Matsumoto Airport;Japan
RJAH;Ibaraki Airport / JASDF Hyakuri Air Base;Japan
RJAW;Iwo Jima Airport;Japan
RJBB;Kansai International Airport;Japan
RJBD;Nanki Shirahama Airport;Japan
RJBE;Kobe Airport;Japan
RJBT;Konotori Tajima Airport;Japan
RJCB;Tokachi-Obihiro Airport;Japan
RJCC;New Chitose Airport;Japan
RJCH;Hakodate Airport;Japan
RJCJ;Chitose Air Base;Japan
RJCK;Kushiro Airport;Japan
RJCM;Memanbetsu Airport;Japan
RJCN;Nakashibetsu Airport;Japan
RJCO;Okadama Airport;Japan
RJCS;Kenebetsu JASDF Airfield;Japan
RJCT;Tokachi Airport;Japan
RJCW;Wakkanai Airport;Japan
RJDB;Iki Airport;Japan
RJDC;Yamaguchi Ube Airport;Japan
RJDT;Tsushima Airport;Japan
RJEB;Monbetsu Airport;Japan
RJEC;Asahikawa Airport;Japan
RJEO;Okushiri Airport;Japan
RJER;Rishiri Airport;Japan
RJFA;Ashiya Airport;Japan
RJFC;Yakushima Airport;Japan
RJFE;Fukue Airport;Japan
RJFF;Fukuoka Airport;Japan
RJFG;New Tanegashima Airport;Japan
RJFK;Kagoshima Airport;Japan
RJFM;Miyazaki Airport;Japan
RJFN;Nyutabaru Airport;Japan
RJFO;Oita Airport;Japan
RJFR;Kitakyushu Airport;Japan
RJFS;Saga Airport;Japan
RJFT;Kumamoto Airport;Japan
RJFU;Nagasaki Airport;Japan
RJFY;Kanoya Airport;Japan
RJFZ;JASDF Tsuiki Air Base;Japan
RJGG;Chubu Centrair International Airport;Japan
RJKA;Amami Airport;Japan
RJKB;Okierabu Airport;Japan
RJKI;Kikai Airport;Japan
RJKN;Tokunoshima Airport;Japan
RJNA;Nagoya Airport;Japan
RJNF;Fukui Airport;Japan
RJNG;Gifu Airport;Japan
RJNH;JASDF Hamamatsu Air Base;Japan
RJNK;Komatsu Airport;Japan
RJNO;Oki Global Geopark Airport;Japan
rjns;Mt. Fuji Shizuoka Airport;Japan
RJNT;Toyama Airport;Japan
RJNW;Noto Airport;Japan
RJNY;JASDF Shizuhama Air Base;Japan
RJOA;Hiroshima Airport;Japan
RJOB;Okayama Momotaro Airport;Japan
RJOC;Izumo En-Musubi Airport;Japan
RJOF;Hofu Airport;Japan
RJOH;Yonago Kitaro Airport / JASDF Miho Air Base;Japan
RJOI;Iwakuni Kintaikyo Airport / Marine Corps Air Station Iwakuni;Japan
RJOK;Kochi Ryoma Airport;Japan
RJOM;Matsuyama Airport;Japan
RJOO;Osaka International Airport;Japan
RJOR;Tottori Sand Dunes Conan Airport;Japan
RJOS;Tokushima Airport/JMSDF Air Base;Japan
RJOT;Takamatsu Airport;Japan
RJOW;Iwami Airport;Japan
RJOY;Yao Airport;Japan
RJOZ;Ozuki Airport;Japan
RJSA;Aomori Airport;Japan
RJSC;Yamagata Airport;Japan
RJSD;Sado Airport;Japan
RJSF;Fukushima Airport;Japan
RJSH;Hachinohe Airport;Japan
RJSI;Hanamaki Airport;Japan
RJSK;Akita Airport;Japan
RJSM;Misawa Air Base;Japan
RJSN;Niigata Airport;Japan
RJSR;Odate Noshiro Airport;Japan
RJSS;Sendai Airport;Japan
RJST;Matsushima Air Base;Japan
RJSY;Shonai Airport;Japan
RJTA;JMSDF Atsugi Air Base / Naval Air Facility Atsugi;Japan
RJTE;JMSDF Tateyama Air Base;Japan
RJTF;Chofu Airport;Japan
RJTH;Hachijojima Airport;Japan
RJTJ;Iruma Air Base;Japan
RJTK;JGSDF Kisarazu Airfield;Japan
RJTL;JMSDF Shimofusa Air Base;Japan
RJTO;Oshima Airport;Japan
RJTQ;Miyakejima Airport;Japan
RJTT;Tokyo Haneda International Airport;Japan
RJTU;Utsunomiya Airport;Japan
RJTY;Yokota Air Base;Japan
RKJB;Muan International Airport;South Korea
RKJJ;Gwangju Airport;South Korea
RKJK;Kunsan Air Base;South Korea
RKJY;Yeosu Airport;South Korea
RKNN;Gangneung Airport (K-18);South Korea
RKNW;Wonju/Hoengseong Air Base (K-38/K-46);South Korea
RKNY;Yangyang International Airport;South Korea
RKPC;Jeju International Airport;South Korea
RKPD;Jeongseok Airport;South Korea
RKPK;Gimhae International Airport;South Korea
RKPS;Sacheon Air Base/Airport;South Korea
RKPU;Ulsan Airport;South Korea
RKSG;A 511 Airport;South Korea
RKSI;Incheon International Airport;South Korea
RKSM;Seoul Air Base (K-16);South Korea
RKSO;Osan Air Base;South Korea
RKSS;Gimpo International Airport;South Korea
RKSW;Suwon Airport;South Korea
RKTH;Pohang Airport (G-815/K-3);South Korea
RKTI;Jungwon Air Base/Chungju Airport;South Korea
RKTN;Daegu Airport;South Korea
RKTU;Cheongju International Airport/Cheongju Air Base (K-59/G-513);South Korea
RKTY;Yecheon Airbase;South Korea
RMU;RegiÃƒÂ³n de Murcia International Airport;Spain
ROAH;Naha Airport;Japan
RODN;Kadena Air Base;Japan
ROKJ;Kumejima Airport;Japan
ROMD;Minami-Daito Airport;Japan
ROMY;Miyako Airport;Japan
RORE;Ie Jima Airport;Japan
RORK;Kitadaito Airport;Japan
RORS;Shimojishima Airport;Japan
RORT;Tarama Airport;Japan
RORY;Yoron Airport;Japan
ROTM;Futenma Marine Corps Air Station;Japan
ROYN;Yonaguni Airport;Japan
RPLB;Subic Bay International Airport;Philippines
RPLC;Diosdado Macapagal International Airport;Philippines
RPLI;Laoag International Airport;Philippines
RPLL;Ninoy Aquino International Airport;Philippines
RPLP;Legazpi City International Airport;Philippines
RPLT;Itbayat Airport;Philippines
RPLU;Lubang Airport;Philippines
RPMA;Allah Valley Airport;Philippines
RPMB;Rajah Buayan Air Base;Philippines
RPMC;Awang Airport;Philippines
RPMD;Francisco Bangoy International Airport;Philippines
RPME;Bancasi Airport;Philippines
RPMF;Bislig Airport;Philippines
RPMG;Dipolog Airport;Philippines
RPMH;Camiguin Airport;Philippines
RPMJ;Jolo Airport;Philippines
RPMN;Sanga Sanga Airport;Philippines
RPMO;Labo Airport;Philippines
RPMP;Pagadian Airport;Philippines
RPMQ;Mati National Airport;Philippines
RPMR;General Santos International Airport;Philippines
RPMS;Surigao Airport;Philippines
RPMW;Tandag Airport;Philippines
RPMZ;Zamboanga International Airport;Philippines
RPUB;Loakan Airport;Philippines
RPUD;Daet Airport;Philippines
RPUH;San Jose Airport;Philippines
RPUM;Mamburao Airport;Philippines
RPUN;Naga Airport;Philippines
RPUO;Basco Airport;Philippines
RPUR;Dr.Juan C. Angara Airport;Philippines
RPUS;San Fernando Airport;Philippines
RPUT;Tuguegarao Airport;Philippines
RPUV;Virac Airport;Philippines
RPUW;Marinduque Airport;Philippines
RPUY;Cauayan Airport;Philippines
RPVA;Daniel Z. Romualdez Airport;Philippines
RPVB;Bacolod-Silay Airport;Philippines
RPVC;Calbayog Airport;Philippines
RPVD;Sibulan Airport;Philippines
RPVE;Godofredo P. Ramos Airport;Philippines
RPVF;Catarman National Airport;Philippines
RPVI;Iloilo International Airport;Philippines
RPVJ;Moises R. Espinosa Airport;Philippines
RPVK;Kalibo International Airport;Philippines
RPVM;Mactan Cebu International Airport;Philippines
RPVO;Ormoc Airport;Philippines
RPVP;Puerto Princesa Airport;Philippines
RPVR;Roxas Airport;Philippines
RPVS;Evelio Javier Airport;Philippines
RPVT;Tagbilaran Airport;Philippines
RPVU;Tugdan Airport;Philippines
RPVV;Francisco B. Reyes Airport;Philippines
RU-0001;Levashovo Air Base;Russian Federation
RU-0008;Bada Air Base;Russian Federation
RU-0010;Balashov Air Base;Russian Federation
RU-0014;Borisoglebsk Air Base;Russian Federation
RU-0015;Khotilovo Air Base;Russian Federation
RU-0016;Lipetsk Air Base;Russian Federation
RU-0018;Buturlinovka Air Base;Russian Federation
RU-0023;Chindant Air Base;Russian Federation
RU-0028;Kaliningrad Chkalovsk Naval Air Base;Russian Federation
RU-0035;Grozny North Airport;Russian Federation
RU-0036;Irkutsk Northwest Airport;Russian Federation
RU-0040;Syktyvkar Southwest;Russian Federation
RU-0043;Mius Airport;Russian Federation
RU-0050;Yamburg Airport;Russian Federation
RU-0059;Alakurtti Naval Air Base;Russian Federation
RU-0060;Chernyakhovsk Naval Air Base;Russian Federation
RU-0064;Ostrov Naval Air Base;Russian Federation
RU-0065;Pribylovo Naval Air Base;Russian Federation
RU-0089;Krymsk Air Base;Russian Federation
RU-0090;Krasnodar Tsentralny Air Base;Russian Federation
RU-0098;Oktyabrskiy Air Base;Russian Federation
RU-0125;Bobrovka Air Base;Russian Federation
RU-0128;Budyonnovsk Air Base;Russian Federation
RU-0132;Chernigovka Air Base;Russian Federation
RU-0152;Mozdok Air Base;Russian Federation
RU-0189;Kostomuksha Airport;Russian Federation
RU-0211;Taganrog Tsentralny Air Base;Russian Federation
RU-0217;Sormovo Airfield;Russian Federation
RU-0240;Seshcha Air Base;Russian Federation
RU-0303;Privolzhskiy Air Base;Russian Federation
RU-0304;Kapustin Yar Airfield;Russian Federation
RU-0327;Vozdvizhenka Air Base;Russian Federation
RU-0372;Rostov-na-Donu Tsentralny Air Base;Russian Federation
RU-0380;Akhtubinsk Air Base;Russian Federation
RU-0764;Kubinka Air Base;Russian Federation
RU-1071;Kamensk-Uralskiy Air Base;Russian Federation
RU-1892;Dolinsk-Sokol Air Base;Russian Federation
RU-2244;Ukrainka Air Base;Russian Federation
RU-2344;Samara Kryazh Air Base;Russian Federation
RU-2844;Dzhida Air Base;Russian Federation
RU-3095;Shadrinsk Air Base;Russian Federation
RU-3686;Vorotynsk Air Base;Russian Federation
RU-3709;Bagay-Baranovka Air Base;Russian Federation
RU-3880;Kansk Air Base;Russian Federation
RU-4339;Tambov Air Base;Russian Federation
RU-4421;Danilovo Air Base;Russian Federation
RU-4464;Olenya Air Base;Russian Federation
RU-4536;Rogachyovo Air Base;Russian Federation
RU-4609;Shatalovo Air Base;Russian Federation
RU-4827;Cheryomushki Air Base;Russian Federation
RU-5105;Chuguyevka Air Base;Russian Federation
RU-5276;Kilpyavr Air Base;Russian Federation
RU-5376;Smuravyovo Air Base;Russian Federation
RU-5672;Ivanovo North Air Base;Russian Federation
RU-6558;Lyambir Air Base;Russian Federation
RU-6560;Ulan-Ude East Airport;Russian Federation
RU-6687;Michurinsk Air Base;Russian Federation
RU-7576;Step Air Base;Russian Federation
RU-7847;Ukkurey Air Base;Russian Federation
RU-7911;Yugorsk Sovetsky Air Base;Russian Federation
RU-7978;Uprun Air Base;Russian Federation
RU-8363;Voronezh Baltimor Air Base;Russian Federation
RU-8499;Sharomy Air Base;Russian Federation
RU-8602;Engels Air Base;Russian Federation
RU-8709;Dorokhovo Air Base;Russian Federation
RU-8964;Beryozovka Air Base;Russian Federation
RU-8974;Yaroslavl Levtsovo Air Base;Russian Federation
RU-9129;Vorkuta Sovetskiy Air Base;Russian Federation
RU-9345;Krechevitsy Air Base;Russian Federation
RU-9545;Zherdevka Air Base;Russian Federation
RU-9937;Rzhev Air Base;Russian Federation
RU-9942;Shaykovka Air Base;Russian Federation
SA-0009;Financial Services business and personal loans no collateral require;Saudi Arabia
SAAC;Comodoro Pierrestegui Airport;Argentina
SAAG;Gualeguaychu Airport;Argentina
SAAP;General Urquiza Airport;Argentina
SAAR;Islas Malvinas Airport;Argentina
SAAV;Sauce Viejo Airport;Argentina
SABE;Jorge Newbery Airpark;Argentina
SACO;Ingeniero Ambrosio Taravella Airport;Argentina
SADF;San Fernando Airport;Argentina
SADL;La Plata Airport;Argentina
SADP;El Palomar Airport;Argentina
SAEZ;Ministro Pistarini International Airport;Argentina
SAHS;Rincon De Los Sauces Airport;Argentina
SAHZ;Zapala Airport;Argentina
SAME;El Plumerillo Airport;Argentina
SAMM;Comodoro D.R. SalomÃƒÂ³n Airport;Argentina
SAMR;Suboficial Ay Santiago Germano Airport;Argentina
SANC;Catamarca Airport;Argentina
SANE;Vicecomodoro Angel D. La Paz Aragonés Airport;Argentina
SANL;Capitan V A Almonacid Airport;Argentina
SANR;Termas de RÃƒÂ­o Hondo international Airport;Argentina
SANT;Teniente Benjamin Matienzo Airport;Argentina
SANU;Domingo Faustino Sarmiento Airport;Argentina
SAOC;Area De Material Airport;Argentina
SAOD;Villa Dolores Airport;Argentina
SAOR;Villa Reynolds Airport;Argentina
SAOU;Brigadier Mayor D Cesar Raul Ojeda Airport;Argentina
SAOV;Presidente Néstor Kirchner Regional Airport;Argentina
SARC;Corrientes Airport;Argentina
SARE;Resistencia International Airport;Argentina
SARF;Formosa Airport;Argentina
SARI;Cataratas Del IguazÃƒÂº International Airport;Argentina
SARL;Paso De Los Libres Airport;Argentina
SARM;Monte Caseros Airport;Argentina
SARP;Libertador Gral D Jose De San Martin Airport;Argentina
SASA;Martin Miguel De Guemes International Airport;Argentina
SASJ;Gobernador Horacio Guzman International Airport;Argentina
SASO;Orán Airport;Argentina
SAST;General Enrique Mosconi Airport;Argentina
SATG;Goya Airport;Argentina
SATR;Reconquista Airport;Argentina
SATU;Curuzu Cuatia Airport;Argentina
SAVB;El Bolson Airport;Argentina
SAVC;General E. Mosconi Airport;Argentina
SAVE;Brigadier Antonio Parodi Airport;Argentina
SAVH;Las Heras Airport;Argentina
SAVT;Almirante Marco Andres Zar Airport;Argentina
SAVV;Gobernador Castello Airport;Argentina
SAVY;El Tehuelche Airport;Argentina
SAWC;El Calafate Airport;Argentina
SAWD;Puerto Deseado Airport;Argentina
SAWE;Hermes Quijada International Airport;Argentina
SAWG;Piloto Civil N. Fernández Airport;Argentina
SAWH;Malvinas Argentinas Airport;Argentina
SAWJ;Capitan D Daniel Vazquez Airport;Argentina
SAWP;Perito Moreno Airport;Argentina
SAWU;Santa Cruz Airport;Argentina
SAZB;Comandante Espora Airport;Argentina
SAZG;General Pico Airport;Argentina
SAZH;Tres Arroyos Airport;Argentina
SAZL;Santa Teresita Airport;Argentina
SAZM;ÃƒÂstor Piazzola International Airport;Argentina
SAZN;Presidente Peron Airport;Argentina
SAZO;Necochea Airport;Argentina
SAZP;Comodoro Pedro Zanni Airport;Argentina
SAZR;Santa Rosa Airport;Argentina
SAZS;San Carlos De Bariloche Airport;Argentina
SAZT;Héroes De Malvinas Airport;Argentina
SAZV;Villa Gesell Airport;Argentina
SAZW;Cutral-Co Airport;Argentina
SAZY;Aviador C. Campos Airport;Argentina
SBAA;ConceiÃƒÂ§ÃƒÂ£o do Araguaia Airport;Brazil
SBAC;Aracati Airport;Brazil
SBAF;Campo Délio Jardim de Mattos Airport;Brazil
SBAN;Base Aérea Airport;Brazil
SBAQ;Araraquara Airport;Brazil
SBAR;Santa Maria Airport;Brazil
SBAT;Piloto Osvaldo Marques Dias Airport;Brazil
SBAU;AraÃƒÂ§atuba Airport;Brazil
SBBE;Val de Cans/JÃƒÂºlio Cezar Ribeiro International Airport;Brazil
SBBG;Comandante Gustavo Kraemer Airport;Brazil
SBBH;Pampulha - Carlos Drummond de Andrade Airport;Brazil
SBBI;Bacacheri Airport;Brazil
SBBQ;Major Brigadeiro Doorgal Borges Airport;Brazil
SBBR;Presidente Juscelino Kubitschek International Airport;Brazil
SBBT;Chafei Amsei Airport;Brazil
SBBU;Bauru Airport;Brazil
SBBV;Atlas Brasil Cantanhede Airport;Brazil
SBBW;Barra do GarÃƒÂ§as Airport;Brazil
SBBZ;Umberto Modiano Airport;Brazil
SBCA;Cascavel Airport;Brazil
SBCC;Cachimbo Airport;Brazil
SBCF;Tancredo Neves International Airport;Brazil
SBCG;Campo Grande Airport;Brazil
SBCH;Serafin Enoss Bertaso Airport;Brazil
SBCI;Brig. Lysias Augusto Rodrigues Airport;Brazil
SBCJ;Carajás Airport;Brazil
